#Format: JPTC/2
#Tool: jptc-collect 0.1.0
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-21T13:51:34.054Z
#MergedSources: 2026-08-21T13:41:48.274Z (DSCF8812.RAF-DSCF8835.RAF); 2026-08-21T13:51:34.054Z (DSCF8836.RAF-DSCF8859.RAF)
#MergePolicy: Preserve every paired row; sort by the average G1 mean of frames A and B.
#MergeNote: Do not average equal ShutterSec values because illumination changed between sequences.
#
# Every value below is as measured. No correction of any kind has been
# applied, and no black level has been subtracted. The black level belongs
# to the dark set, which is why that one is shot first.
#
#Camera: Fujifilm GFX 100
#ImageWidth: 11648
#ImageHeight: 8736
#ImagePixels: 101756928
#Firmware: 
#Lens: 白纸
#ShutterType: 机械快门
#Compression: 无压缩
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: RGBG
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 11808x8754
#SensorBlackTag: 0
#SensorMaximum: 65535
#Pairing: Differential
#CropMosaic: 512x512
#PlanePerChannel: 256x256
#ISO: 100
#ClipSigma: 3.5
#ClipVarianceFactor: 0.9938883771107201
#ChannelOrder: R,G1,G2,B by colour. G1 shares its row with red.
# Levels are raw. No black level has been subtracted, and none is quoted:
# the black level is a measurement of its own and lives in the dark set,
# which travels in the same submission. Joining the two is an analysis
# step, and doing it here would make one entry depend on another having
# been processed first -- a rule the person shooting should not have to know.
# StdDiff is the standard deviation of A-B. Not halved, not corrected.
# StdDiffClipped is the same after the sigma clip; the unclipped value is
# kept beside it so the clip can be judged rather than trusted.
#
# ShutterSec is what LibRaw resolved the shutter to, and which EXIF field it
# took depends on the camera: ExposureTime normally, ShutterSpeedValue when
# that is missing, and for some vendors a maker-note field instead. It is also
# a float, so a stored 10/2500 comes back as 0.004000000189989805 -- that tail
# is float32 rounding, not information from the camera.
# ExposureTimeExif (0x829A) and ShutterApexExif (0x9201, APEX, t = 2^-v) are
# therefore recorded verbatim as the fractions the file holds, empty when the
# camera wrote no such field. Which of them to trust is an analysis decision.
# The two frames of a pair are grouped on an identical ShutterSec, so the
# fractions below are the ones frame A holds.
ISO,ShutterSec,ExposureTimeExif,ShutterApexExif,Aperture,Filename,FileB,N,R_Mean,G1_Mean,G2_Mean,B_Mean,R_Std,G1_Std,G2_Std,B_Std,R_MeanB,G1_MeanB,G2_MeanB,B_MeanB,R_StdB,G1_StdB,G2_StdB,B_StdB,R_StdMasked,G1_StdMasked,G2_StdMasked,B_StdMasked,R_StdDiff,G1_StdDiff,G2_StdDiff,B_StdDiff,R_StdDiffClipped,G1_StdDiffClipped,G2_StdDiffClipped,B_StdDiffClipped,R_DiffOffset,G1_DiffOffset,G2_DiffOffset,B_DiffOffset,R_Rejected,G1_Rejected,G2_Rejected,B_Rejected,R_ClipFrac,G1_ClipFrac,G2_ClipFrac,B_ClipFrac
100,2,,,1,DSCF8840.RAF,DSCF8841.RAF,65536,46698.50735473633,65282.28559875488,65285.86381530762,57772.9337310791,301.35152182011365,1.7552087002744612,1.8191673444525818,360.5382382121055,46684.45442199707,65282.323013305664,65285.868728637695,57767.07637023926,299.5196643389048,1.7559026713872035,1.8461611980397794,359.73052953026877,300.94708359307856,1.753932262714688,1.8155691173187674,360.0663497111878,361.7863695307842,1.7897082903153105,2.0024263069559565,396.6727759717252,360.64658080040397,1.7856045054636895,1.9896719300435013,395.08585808393684,14.052932739257812,-0.03741455078125,-0.004913330078125,5.85736083984375,32,21,70,41,0,0,0,0
100,6.5,,,1,DSCF8836.RAF,DSCF8837.RAF,65536,65535,65248.546157836914,65184.73530578613,65535,0,1.074818921680298,0.7562193439896208,0,65535,65248.546157836914,65184.73530578613,65535,0,1.074818921680298,0.7562193439896208,0,0,1.074818921680298,0.7562193439896208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
100,4,,,1,DSCF8838.RAF,DSCF8839.RAF,65536,65535,65248.546157836914,65184.73530578613,65535,0,1.074818921680298,0.7562193439896208,0,65535,65248.546157836914,65184.73530578613,65535,0,1.074818921680298,0.7562193439896208,0,0,1.074818921680298,0.7562193439896208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
100,1,,,1,DSCF8842.RAF,DSCF8843.RAF,65536,23457.72344970703,42644.938720703125,42618.69079589844,29020.727981567383,199.8284677479909,305.0906084940804,291.73840721089385,228.0056923381347,23423.19566345215,42580.64808654785,42557.26005554199,28982.682250976562,199.379217851445,303.5758728798123,290.22180731667794,228.7019988446968,199.61592787360303,304.61878640928654,291.36975086663756,227.65842629851102,255.91920775949643,350.2318543494757,347.67788186617526,283.94258035107094,255.12897719857435,348.90266366195044,346.4534646271963,282.9857422126169,34.52778625488281,64.29063415527344,61.43074035644531,38.04573059082031,30,37,34,36,0,0,0,0
100,4,,,1,DSCF8812.RAF,DSCF8813.RAF,65536,16686.701614379883,30040.938049316406,30039.284957885742,19839.430419921875,165.61287238612783,243.42191608074592,235.3273234523994,184.634053000262,16187.31820678711,29130.889709472656,29127.038848876953,19207.622009277344,162.88243285400407,239.74837737933325,233.0413848854444,182.11480697857874,165.36766417467095,243.1605581648218,234.95658589568396,184.333681406995,213.3067533860466,292.1815986028878,287.5173713478809,232.10177825278632,212.53441513776667,291.3404613365928,286.27273575048775,231.22990319707844,499.38340759277344,910.04833984375,912.2461090087891,631.8084106445312,36,29,43,37,0,0,0,0
100,0.5,,,1,DSCF8844.RAF,DSCF8845.RAF,65536,11847.352096557617,21406.001541137695,21398.291931152344,14627.512252807617,135.7897825302198,193.77480229351167,189.30340300640214,152.44447979369545,11842.541458129883,21398.376983642578,21389.455810546875,14622.293853759766,135.35927622157075,194.22159144890537,188.66975171470946,153.06137543114585,135.6541066162583,193.45130702621765,188.96581050041746,152.2003465416346,182.93988638306118,246.66230687501172,243.8679557189887,200.09608095163986,182.51915167164992,245.72744109426887,242.92450942890275,199.33037052837668,4.810638427734375,7.6245574951171875,8.83612060546875,5.2183990478515625,23,38,40,39,0,0,0,0
100,2,,,1,DSCF8814.RAF,DSCF8815.RAF,65536,7958.865371704102,14178.272979736328,14179.772079467773,9383.446105957031,110.69119221833337,154.1594644039411,150.6688520947332,120.29699975068101,7888.358093261719,14044.370162963867,14045.339340209961,9294.293441772461,109.54809092935822,153.91135520169576,149.85699510172222,119.68736963575478,110.52284631342782,153.98037603497977,150.45509267584225,120.13957358517841,148.21334337928116,200.02611624858685,196.04491661641302,159.93261406167082,147.74317043533068,199.38254033234236,195.48327369532822,159.46977050788243,70.50727844238281,133.90281677246094,134.4327392578125,89.15266418457031,32,33,27,30,0,0,0,0
100,1,,,1,DSCF8816.RAF,DSCF8817.RAF,65536,4016.77734375,7041.316070556641,7043.86262512207,4700.809371948242,75.92663163421393,104.13342373334285,102.42572555179989,80.73050692018994,4016.5486602783203,7040.822463989258,7043.008148193359,4701.630310058594,75.62680845874053,104.01764507551891,101.91124765178682,80.86098255217895,75.83828602974046,103.96219667477224,102.21491043861681,80.60698292350781,103.86810730133153,140.49054080236664,137.70993833969482,110.17898570762952,103.59793629761725,140.00148371630254,137.11737491533478,109.84580121934844,0.2286834716796875,0.4936065673828125,0.8544769287109375,-0.8209381103515625,27,35,42,30,0,0,0,0
100,0.125,,,1,DSCF8846.RAF,DSCF8847.RAF,65536,3156.2705993652344,5544.382186889648,5543.213668823242,3851.313232421875,65.37790435245128,90.08007444374805,88.05086555380197,72.15196825240051,3157.5045318603516,5545.89421081543,5545.081466674805,3853.2259979248047,65.33158677331222,90.17306060311196,88.32162057073542,72.02262131015807,65.31442562823388,89.988895805616,87.87638289921175,72.01982415481788,91.15797096644546,124.1621613910586,121.40188448713126,100.04241080365159,90.9751364329863,123.88818239715935,120.86583115061896,99.68492017114878,-1.2339324951171875,-1.51202392578125,-1.8677978515625,-1.9127655029296875,20,23,45,34,0,0,0,0
100,0.5,,,1,DSCF8818.RAF,DSCF8819.RAF,65536,2131.9132385253906,3640.0511474609375,3641.1426391601562,2474.1468200683594,52.673995413783345,71.63002573472299,69.52655581842178,56.64821747578827,2113.6223907470703,3607.650390625,3608.5682678222656,2451.01416015625,52.204035139687356,71.40851026037345,69.93042685505424,56.41756911747549,52.57886607172985,71.51346181221606,69.35340674091869,56.56000108617016,73.20177464756733,99.0450531483795,95.71271575328328,78.31125876087827,72.94128024947723,98.68939192705335,95.17048061519576,78.07180827734095,18.290847778320312,32.4007568359375,32.574371337890625,23.132659912109375,36,37,55,30,0,0,0,0
